,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_KD,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_pct,B_longest_win_streak,B_losses,B_avg_opp_KD,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_pct,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_KD,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_pct,R_longest_win_streak,R_losses,R_avg_opp_KD,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_pct,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B_body_off_success,R_body_off_success,B_clinch_off_success,R_clinch_off_success,B_distance_off_success,R_distance_off_success,B_ground_off_success,R_ground_off_success,B_head_off_success,R_head_off_success,B_leg_off_success,R_leg_off_success,B_sig_str_off_success,R_sig_str_off_success,B_td_off_success,R_td_off_success,B_total_landed_off_success,R_total_landed_off_success,B_body_def_success,R_body_def_success,B_clinch_def_success,R_clinch_def_success,B_distance_def_success,R_distance_def_success,B_ground_def_success,R_ground_def_success,B_head_def_success,R_head_def_success,B_leg_def_success,R_leg_def_success,B_sig_str_def_success,R_sig_str_def_success,B_td_def_success,R_td_def_success,B_total_landed_def_success,R_total_landed_def_success
3182,Red,True,5,0.0,2.0,0.0,0.7,1.8,0.3,0.499,0.2,0.316,7.0,1.0,0.3,0.3,0.0,0.4090000000000001,0.7,0.379,22.0,584.3,4.0,0.0,0.0,2.0,5.0,1.0,1.0,9.0,185.42,190.5,185.0,0.0,4.0,0.0,1.0,0.0,0.25,0.795,0.5,0.25,4.0,0.0,0.0,0.75,0.0,0.33,0.0,0.275,5.0,237.25,2.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,187.96,195.58,185.0,33.0,32.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7615384615384616,0.9230769230769231,0.6764705882352942,0.9310344827586207,0.3730650154798762,0.8,0.6595744680851064,0.6956521739130435,0.39872611464968155,0.75,0.8809523809523809,1.0,0.46917450365726227,0.8170731707317073,0.7692307692307692,1.0,0.5421792618629174,0.8548387096774194,0.6862745098039216,0.75,0.7244897959183673,0.5,0.2619926199261992,0.3142857142857143,0.8,0.47368421052631576,0.2154471544715447,0.2708333333333333,0.8846153846153845,1.0,0.39037433155080214,0.3793103448275862,0.2727272727272727,0.5714285714285714,0.49244060475161994,0.5063291139240507
3183,Red,False,3,0.0,4.0,0.0,0.75,0.25,0.0,0.59,0.25,0.0,4.0,0.0,0.0,0.25,0.0,0.42,0.0,0.375,5.0,203.75,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,190.5,193.04,230.0,1.0,0.0,0.0,0.3636363636363637,0.09090909090909093,0.09090909090909093,0.4018181818181818,0.09090909090909093,0.09090909090909093,5.0,3.0,0.2727272727272727,0.8181818181818182,0.09090909090909093,0.46,0.5454545454545454,0.07,26.0,605.9090909090909,8.0,0.0,0.0,3.0,5.0,0.0,0.0,8.0,203.2,203.2,265.0,30.0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6923076923076923,0.8333333333333335,0.9047619047619048,0.7596153846153846,0.4264705882352941,0.34337349397590355,0.8333333333333334,0.8775510204081632,0.42592592592592593,0.3373015873015873,0.8095238095238095,0.9135802469135804,0.5742574257425742,0.4038294168842472,0.0,1.0,0.6173913043478261,0.46461538461538454,0.8571428571428571,0.6901408450704225,0.8571428571428571,0.6190476190476193,0.2653061224489796,0.30466472303206993,0.8571428571428571,0.5781250000000001,0.23255813953488372,0.25077399380804954,0.6923076923076923,0.8888888888888888,0.3968253968253968,0.3359273670557718,0.5,0.25000000000000006,0.5632183908045977,0.4152823920265781
3184,Red,False,3,0.0,2.0,0.0,0.0,0.0,0.0,0.2733333333333333,0.3333333333333333,0.04666666666666667,2.0,1.0,0.0,0.0,0.0,0.3133333333333333,0.0,0.0,9.0,900.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,170.18,175.26,155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.62,0.0,0.6,1.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.26,172.72,155.0,30.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5789473684210528,1.0,0.5348837209302325,0.5,0.23529411764705882,0.3333333333333333,0.3829787234042554,0.0,0.2218114602587801,0.2857142857142857,0.7499999999999999,0.0,0.2683333333333333,0.375,0.08333333333333333,1.0,0.35694444444444445,0.5555555555555556,0.7575757575757577,1.0,0.4571428571428572,1.0,0.297423887587822,0.2,0.6250000000000001,0.68,0.2740046838407494,0.5714285714285714,0.6000000000000001,1.0,0.31489361702127666,0.625,0.0,0.6,0.3802281368821292,0.7611940298507462
3185,Red,False,3,1.0,0.0,0.0,0.0,3.0,0.0,0.6,2.0,0.21,1.0,1.0,0.0,0.0,0.5,0.5349999999999999,0.0,0.0,2.0,205.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,190.5,190.5,185.0,0.0,1.0,0.0,0.14285714285714285,1.8571428571428568,0.14285714285714285,0.3685714285714286,1.1428571428571428,0.17714285714285713,3.0,3.0,0.0,0.7142857142857143,0.14285714285714285,0.4685714285714286,0.42857142857142855,0.3285714285714286,17.0,700.5714285714287,1.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,193.04,198.12,205.0,30.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0.6774193548387096,0.6,0.6363636363636364,0.5,0.29137529137529133,1.0,0.5454545454545454,0.42857142857142855,0.3203285420944558,0.8,0.619047619047619,0.625,0.35250463821892397,0.42857142857142855,0.375,0.8378378378378378,0.4857549857549858,0.75,0.8245614035087719,1.0,0.6947368421052631,0.47368421052631576,0.4013015184381779,0.625,0.5588235294117648,0.5161290322580645,0.3714285714285715,1.0,0.6923076923076923,0.5675675675675675,0.45762711864406774,0.0,0.4399999999999999,0.627906976744186,0.543140028288543
3186,Red,False,3,0.0,1.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.61,0.6666666666666666,0.3866666666666667,1.0,1.0,0.0,1.3333333333333333,0.0,0.3866666666666667,0.3333333333333333,0.25,7.0,592.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,190.5,187.96,185.0,0.0,1.0,0.0,0.25,0.25,0.25,0.2825,0.75,0.16,1.0,2.0,0.0,3.25,0.25,0.5075000000000001,1.25,0.3875,9.0,575.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,187.96,185.42,185.0,32.0,23.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7674418604651162,0.6666666666666666,0.9032258064516129,0.8571428571428571,0.46376811594202894,0.23931623931623933,0.6136363636363638,0.5,0.43749999999999983,0.14678899082568808,0.9047619047619045,0.8214285714285714,0.6041666666666666,0.3082191780821918,0.3333333333333333,0.2,0.6960784313725492,0.48292682926829267,0.5937499999999999,0.6,0.5531914893617021,0.6774193548387096,0.2953020134228188,0.25806451612903225,0.6666666666666666,0.5769230769230769,0.3076923076923076,0.30201342281879195,0.7894736842105264,0.9166666666666666,0.390909090909091,0.3756906077348066,0.75,0.42857142857142855,0.5892351274787534,0.6067796610169491
3187,Red,False,3,0.0,1.0,0.0,0.0,1.25,0.5,0.56,0.75,0.14250000000000002,2.0,1.0,0.0,2.25,0.5,0.6675,0.25,0.75,7.0,451.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,190.5,203.2,185.0,1.0,0.0,0.0,0.0,5.2,0.0,0.392,1.2,0.5980000000000001,4.0,1.0,0.0,0.4,0.4,0.31799999999999995,0.2,0.066,15.0,848.6,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,187.96,190.5,170.0,32.0,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8333333333333334,0.85,0.75,0.8800000000000001,0.3,0.2624434389140271,0.631578947368421,0.6891891891891891,0.373134328358209,0.34657039711191334,0.8064516129032258,0.782608695652174,0.5454545454545454,0.409375,0.16666666666666666,0.5714285714285715,0.7336448598130841,0.6198934280639432,0.9090909090909091,0.6129032258064515,0.68,0.8421052631578947,0.40540540540540543,0.2123076923076923,0.5396825396825397,0.6666666666666667,0.5114503816793893,0.1448763250883392,0.75,0.8309859154929579,0.5533333333333333,0.3090909090909091,0.7142857142857143,0.11111111111111112,0.6866359447004609,0.3846153846153846
3188,Red,False,3,0.0,1.0,0.0,1.25,0.75,0.25,0.28750000000000003,0.0,0.25,1.0,2.0,0.0,2.5,0.0,0.445,0.75,0.1025,10.0,749.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,175.26,180.34,170.0,1.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.5416666666666666,0.3333333333333333,0.4683333333333333,2.0,2.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.39166666666666666,0.6666666666666666,0.2816666666666667,13.0,564.1666666666666,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,177.8,182.88,170.0,32.0,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5967741935483871,0.7777777777777777,0.5294117647058824,0.6025641025641024,0.18571428571428572,0.24374999999999997,0.5833333333333334,0.5897435897435898,0.15976331360946747,0.25345622119815675,0.75,0.9523809523809526,0.23774509803921567,0.3935018050541517,1.0,0.48571428571428577,0.36666666666666664,0.5127478753541076,0.8333333333333334,0.6956521739130435,0.5957446808510638,0.5223880597014925,0.3333333333333333,0.3417721518987342,0.6428571428571429,0.6,0.2755102040816326,0.35981308411214963,0.95,0.7777777777777777,0.4307692307692308,0.41960784313725485,0.25,0.41176470588235303,0.6382022471910113,0.6318289786223279
3189,Red,False,3,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.61,2.0,0.5,2.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,172.72,155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.55,3.0,0.0,1.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,177.8,145.0,35.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7428571428571429,0.0,0.625,0.0,0.0,0.0,0.6842105263157895,0.0,1.0,0.8,0.75,1.0,1.0,0.0,1.0,0.6666666666666666,0.5,0.6,0.0,0.5882352941176471,0.3333333333333333,0.0,1.0,0.6111111111111112,0.5555555555555556,0.5,0.0,0.8125,0.8
3190,Red,False,3,1.0,0.0,0.0,0.7777777777777778,0.16666666666666666,0.1111111111111111,0.4394444444444444,0.0,0.1111111111111111,7.0,3.0,0.05555555555555555,0.3888888888888889,0.0,0.4033333333333333,0.2222222222222222,0.19833333333333333,35.0,527.5,7.0,0.0,0.0,5.0,9.0,0.0,1.0,15.0,187.96,193.04,205.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4566666666666666,0.0,0.16666666666666666,2.0,2.0,0.5,0.8333333333333334,0.0,0.39666666666666656,0.16666666666666666,0.17833333333333334,13.0,589.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,187.96,193.04,185.0,37.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7021276595744682,0.8571428571428573,0.6371681415929203,0.6326530612244898,0.3494505494505494,0.3763250883392227,0.5639534883720928,0.619047619047619,0.32172131147540983,0.3066666666666666,0.8139534883720929,0.8684210526315791,0.40753138075313805,0.40408805031446543,0.75,0.5,0.46332335329341306,0.4664804469273743,0.6969696969696969,0.9130434782608695,0.5660377358490566,0.742857142857143,0.37265917602996246,0.30708661417322836,0.53125,0.7777777777777778,0.3076923076923076,0.24495677233429386,0.8481012658227848,0.7999999999999999,0.39741518578352175,0.35294117647058826,0.18823529411764708,0.33333333333333337,0.42943854324734443,0.39737991266375544
3191,Red,False,3,1.0,0.0,0.0,0.2857142857142857,2.4285714285714284,0.2857142857142857,0.4385714285714286,0.42857142857142855,0.3585714285714285,6.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.4014285714285714,0.2857142857142857,0.32857142857142857,16.0,612.8571428571429,1.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,177.8,182.88,170.0,0.0,6.0,0.0,0.3333333333333333,3.0,0.0,0.54,1.3333333333333333,0.5533333333333333,6.0,0.0,0.0,0.0,0.0,0.5766666666666667,1.6666666666666667,0.3466666666666667,14.0,637.6666666666666,0.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,182.88,193.04,170.0,25.0,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8490566037735849,0.7878787878787878,0.7586206896551725,0.5849056603773585,0.17857142857142858,0.42857142857142866,0.5800000000000001,0.6187845303867403,0.31279620853080564,0.5092936802973975,1.0,0.826086956521739,0.38045738045738053,0.56,0.33333333333333326,0.6206896551724138,0.47557003257329,0.8073721759809752,0.6,0.7142857142857144,0.5599999999999999,0.8235294117647058,0.30115830115830117,0.2545454545454545,0.3870967741935483,0.5,0.3053691275167785,0.18181818181818185,1.0,0.9487179487179489,0.33015873015873015,0.5277777777777778,0.75,0.3571428571428572,0.5433884297520661,0.6176470588235293
3192,Red,False,3,0.0,2.0,0.0,0.0,6.5,0.5,0.6799999999999999,2.0,0.5800000000000001,2.0,0.0,0.0,2.0,2.0,0.2,1.5,0.25,5.0,684.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,170.18,172.72,145.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3,2.333333333333333,0.8333333333333334,1.0,1.0,0.0,3.333333333333333,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.27,7.0,636.6666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,167.64,172.72,145.0,22.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.896551724137931,0.0,0.6666666666666666,0.5,0.35714285714285715,0.78125,0.8999999999999998,0.6571428571428571,0.3062499999999999,0.3333333333333333,0.9285714285714285,0.6956521739130435,0.4334975369458127,0.6,0.6666666666666666,0.8828451882845189,0.5333333333333334,0.25,0.92,0.6,0.8055555555555555,0.32,0.3164556962025317,0.25,0.7307692307692307,0.15789473684210525,0.4782608695652174,0.7272727272727273,0.75,0.35294117647058826,0.5508982035928145,0.5,0.4137931034482759,0.7719298245614035,0.6821705426356588
3193,Red,False,3,0.0,1.0,0.0,1.0,0.0,0.0,0.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,187.96,198.12,205.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3675,0.25,0.4375,1.0,3.0,0.5,3.0,0.0,0.45,1.5,0.4675,10.0,707.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,175.26,182.88,155.0,23.0,31.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.8076923076923077,0.0,0.696969696969697,0.42857142857142855,0.3064516129032258,0.0,0.7142857142857143,0.42857142857142855,0.23214285714285715,0.0,0.78125,0.42857142857142855,0.37610619469026546,0.0,0.36363636363636365,0.42857142857142855,0.5428571428571428,0.0,0.84375,0.0,0.7678571428571429,0.2222222222222222,0.32,0.0,0.4666666666666667,0.125,0.2948207171314741,1.0,1.0,0.2222222222222222,0.41479099678456594,0.0,0.8888888888888888,0.2222222222222222,0.5371702637889688
3194,Red,False,3,2.0,0.0,0.0,0.0,2.5,0.0,0.36,0.0,0.25,0.0,2.0,0.0,0.0,0.0,0.35,0.5,0.5,6.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.64,167.64,155.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.27,2.0,0.5,2.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,180.34,145.0,25.0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8333333333333334,0.3333333333333333,0.26666666666666666,0.0,0.3063583815028902,0.18518518518518517,0.6,0.25,0.29347826086956524,0.16666666666666666,0.5,0.5,0.3181818181818182,0.2,0.4,0.0,0.5018315018315018,0.3958333333333333,0.6666666666666666,0.3333333333333333,0.5,0.0,0.26605504587155965,0.22857142857142856,0.43529411764705883,1.0,0.3096774193548387,0.16666666666666666,0.5625,1.0,0.33134328358208953,0.2702702702702703,1.0,0.5,0.453125,0.5384615384615384
3195,Red,False,3,0.0,4.0,0.0,0.14285714285714285,1.1428571428571428,0.0,0.3885714285714286,1.1428571428571428,0.5714285714285714,4.0,2.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.4171428571428572,0.2857142857142857,0.16,17.0,673.8571428571429,0.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,175.26,175.26,155.0,0.0,2.0,0.0,0.0,2.8571428571428568,0.14285714285714285,0.5542857142857143,1.1428571428571428,0.4242857142857143,3.0,2.0,0.0,2.2857142857142856,0.0,0.3657142857142857,0.42857142857142855,0.3157142857142857,15.0,527.2857142857143,2.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,177.8,187.96,145.0,30.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6666666666666667,0.8043478260869565,0.6842105263157895,0.6976744186046512,0.3178571428571429,0.4476190476190476,0.6428571428571429,0.6145833333333333,0.37026239067055394,0.4636871508379889,1.0,0.8421052631578947,0.4140625000000001,0.5573770491803278,0.6363636363636364,0.4736842105263158,0.6190476190476191,0.7347826086956524,0.8095238095238094,0.6428571428571429,0.7205882352941178,0.47368421052631576,0.19838056680161945,0.2127659574468085,0.574712643678161,0.5855855855855856,0.26747720364741645,0.4041666666666667,0.8387096774193546,0.75,0.3681592039800995,0.42748091603053434,0.16666666666666669,0.42307692307692313,0.5428571428571428,0.6080760095011877
3196,Red,False,3,0.0,2.0,0.0,0.25,0.75,0.0,0.71,0.0,0.27,2.0,2.0,0.25,0.25,0.0,0.6725,0.0,0.0,6.0,226.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,172.72,180.34,185.0,2.0,0.0,0.0,0.2222222222222222,1.4444444444444444,0.0,0.4500000000000001,0.1111111111111111,0.49,5.0,3.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.5255555555555556,0.3333333333333333,0.37333333333333335,17.0,448.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,6.0,180.34,187.96,185.0,26.0,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8333333333333334,0.5882352941176474,0.7,0.4620689655172414,0.19047619047619047,0.27011494252873564,0.9090909090909091,0.6082474226804122,0.5,0.35646687697160884,0.9090909090909091,0.6451612903225806,0.6031746031746031,0.41586538461538447,0.36363636363636365,0.6111111111111112,0.7373737373737373,0.7172995780590719,0.9166666666666666,0.7200000000000002,0.95,0.5806451612903225,0.45454545454545453,0.4806201550387595,0.9333333333333333,0.5263157894736844,0.59375,0.425414364640884,1.0,0.7931034482758622,0.7543859649122807,0.5230769230769229,0.0,0.3529411764705882,0.84375,0.6550802139037428
3197,Red,False,3,0.0,1.0,0.0,0.5,1.5,0.0,0.375,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.525,0.5,0.5,3.0,269.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,175.26,182.88,145.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.47,1.0,0.25,2.0,320.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,182.88,193.04,170.0,26.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.625,0.0,0.38461538461538464,0.4,1.0,0.0,0.46808510638297873,0.5,1.0,0.0,0.5454545454545454,0.4,0.0,0.0,0.6595744680851063,0.9333333333333333,0.7,0.0,0.5833333333333334,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.5555555555555556,0.4,0.4,0.4,0.6666666666666666,1.0,0.5151515151515151,0.47058823529411764,0.2,0.25,0.726027397260274,0.6086956521739131
3198,Red,False,3,3.0,0.0,0.0,0.0,0.25,0.25,0.26,0.75,0.0625,1.0,3.0,0.75,3.0,0.0,0.43,1.0,0.2575,9.0,576.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,180.34,190.5,170.0,1.0,0.0,0.0,0.75,0.0,0.0,0.4075,0.0,0.0,3.0,1.0,0.5,0.0,0.0,0.28500000000000003,0.0,0.0,4.0,137.5,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,182.88,182.88,185.0,25.0,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6666666666666666,0.8125,0.6153846153846154,0.5333333333333333,0.28776978417266186,0.4017094017094017,0.38461538461538464,0.875,0.22794117647058823,0.3898305084745763,0.8571428571428571,0.5,0.3212121212121212,0.44285714285714284,0.25,0.0,0.5454545454545454,0.5329341317365269,0.625,0.5714285714285714,0.6153846153846154,0.6,0.3082191780821918,0.26436781609195403,0.7424242424242424,1.0,0.4292682926829268,0.21052631578947367,0.75,0.6875,0.4533333333333333,0.31313131313131315,0.5,0.0,0.6340782122905028,0.35514018691588783
3199,Red,False,3,1.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.39,0.0,0.0,3.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.88,182.88,170.0,0.0,1.0,0.0,0.75,1.5,0.0,0.4825,1.75,0.4375,1.0,2.0,0.0,6.5,0.5,0.3925,0.75,0.42,11.0,791.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,182.88,187.96,170.0,24.0,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.7,0.3333333333333333,0.574468085106383,0.3237410071942446,0.38285714285714284,0.0,0.5714285714285714,0.18181818181818182,0.3298429319371728,0.6470588235294118,1.0,0.323943661971831,0.44357976653696496,0.0,0.6666666666666666,0.323943661971831,0.6051282051282051,0.8571428571428571,0.7272727272727273,0.8,0.6111111111111112,0.3879781420765027,0.19626168224299065,0.3,0.5925925925925926,0.2875816993464052,0.28187919463087246,0.7368421052631579,0.75,0.3939393939393939,0.3575418994413408,0.0,0.45161290322580644,0.4,0.5680272108843537
3200,Red,False,3,0.0,1.0,0.0,0.0,2.5,2.0,0.49,1.5,0.0,1.0,1.0,0.0,4.5,0.5,0.605,0.5,0.925,4.0,581.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,177.8,175.26,145.0,0.0,1.0,0.0,1.0,0.0,0.0,0.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,185.42,187.96,145.0,28.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0.3333333333333333,0.42857142857142855,0.25,0.2923076923076923,0.1875,0.5555555555555556,0.6666666666666666,0.325,0.3793103448275862,0.4444444444444444,0.0,0.3473684210526316,0.375,0.0,0.0,0.46308724832214765,0.4117647058823529,0.75,0.5,0.4146341463414634,0.6,0.24358974358974358,0.16666666666666666,0.5760869565217391,0.0,0.4088669950738916,0.375,0.0,0.0,0.4218009478672986,0.36363636363636365,0.8888888888888888,0.0,0.5426829268292683,0.36363636363636365
3201,Red,False,3,0.0,1.0,0.0,0.0,5.0,0.0,0.4,1.5,0.205,1.0,1.0,0.0,0.5,0.5,0.38,0.0,0.415,6.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,177.8,177.8,168.0,0.0,2.0,0.0,0.5,1.5,0.0,0.5733333333333334,0.6666666666666666,0.5,2.0,2.0,0.16666666666666666,1.5,0.16666666666666666,0.4516666666666666,1.1666666666666667,0.2416666666666667,11.0,458.16666666666674,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,175.26,177.8,170.0,31.0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8571428571428571,0.8799999999999999,0.6666666666666666,0.6749999999999999,0.2413793103448276,0.37333333333333335,0.7037037037037037,0.4838709677419355,0.4230769230769231,0.35377358490566035,0.6666666666666666,0.6739130434782608,0.4838709677419355,0.45229681978798586,0.35714285714285715,1.0,0.7810650887573964,0.5772946859903382,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.5681818181818183,0.3220338983050847,0.1956521739130435,0.6666666666666666,0.7076923076923076,0.4166666666666667,0.3504672897196262,0.75,0.75,0.45132743362831856,0.39676113360323895,0.8333333333333334,0.23076923076923078,0.7394366197183099,0.5304878048780489
